PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,CHEM_LAB_SAMPLE_ID,CHEM_SAMPLE_ID,WCHL_LAB_SAMPLE_ID,WCHL_SAMPLE_ID,LAB,MATRIX,SAM_CODE,CHEM_DATE_RECEIVED,AMMONIA_N_BATCH_ID,AMMONIA_N_DATE_ANALYZED,AMMONIA_N_DILUTION_FACTOR,AMMONIA_N_HOLDING_TIME,AMMONIA_N_MDL,AMMONIA_N_NARS_FLAG,AMMONIA_N_QA_FLAG,AMMONIA_N_RESULT,AMMONIA_N_RL,AMMONIA_N_UNITS,ANC_BATCH_ID,ANC_DATE_ANALYZED,ANC_HOLDING_TIME,ANC_MDL,ANC_NARS_FLAG,ANC_QA_FLAG,ANC_RESULT,ANC_RL,ANC_UNITS,CALCIUM_BATCH_ID,CALCIUM_DATE_ANALYZED,CALCIUM_DILUTION_FACTOR,CALCIUM_HOLDING_TIME,CALCIUM_MDL,CALCIUM_NARS_FLAG,CALCIUM_QA_FLAG,CALCIUM_RESULT,CALCIUM_RL,CALCIUM_UNITS,CHLORIDE_BATCH_ID,CHLORIDE_DATE_ANALYZED,CHLORIDE_DILUTION_FACTOR,CHLORIDE_HOLDING_TIME,CHLORIDE_MDL,CHLORIDE_NARS_FLAG,CHLORIDE_QA_FLAG,CHLORIDE_RESULT,CHLORIDE_RL,CHLORIDE_UNITS,COLOR_BATCH_ID,COLOR_DATE_ANALYZED,COLOR_DILUTION_FACTOR,COLOR_HOLDING_TIME,COLOR_MDL,COLOR_NARS_FLAG,COLOR_QA_FLAG,COLOR_RESULT,COLOR_RL,COLOR_UNITS,COND_BATCH_ID,COND_DATE_ANALYZED,COND_HOLDING_TIME,COND_MDL,COND_NARS_FLAG,COND_QA_FLAG,COND_RESULT,COND_RL,COND_UNITS,DOC_BATCH_ID,DOC_DATE_ANALYZED,DOC_DILUTION_FACTOR,DOC_HOLDING_TIME,DOC_MDL,DOC_NARS_COMMENT,DOC_NARS_FLAG,DOC_QA_FLAG,DOC_RESULT,DOC_RL,DOC_UNITS,MAGNESIUM_BATCH_ID,MAGNESIUM_DATE_ANALYZED,MAGNESIUM_DILUTION_FACTOR,MAGNESIUM_HOLDING_TIME,MAGNESIUM_MDL,MAGNESIUM_NARS_FLAG,MAGNESIUM_QA_FLAG,MAGNESIUM_RESULT,MAGNESIUM_RL,MAGNESIUM_UNITS,NITRATE_N_BATCH_ID,NITRATE_N_DATE_ANALYZED,NITRATE_N_DILUTION_FACTOR,NITRATE_N_HOLDING_TIME,NITRATE_N_MDL,NITRATE_N_NARS_FLAG,NITRATE_N_QA_FLAG,NITRATE_N_RESULT,NITRATE_N_RL,NITRATE_N_UNITS,NITRATE_NITRITE_N_BATCH_ID,NITRATE_NITRITE_N_DATE_ANALYZED,NITRATE_NITRITE_N_HOLDING_TIME,NITRATE_NITRITE_N_MDL,NITRATE_NITRITE_N_NARS_FLAG,NITRATE_NITRITE_N_QA_FLAG,NITRATE_NITRITE_N_RESULT,NITRATE_NITRITE_N_RL,NITRATE_NITRITE_N_UNITS,NITRITE_N_BATCH_ID,NITRITE_N_DATE_ANALYZED,NITRITE_N_DILUTION_FACTOR,NITRITE_N_HOLDING_TIME,NITRITE_N_MDL,NITRITE_N_NARS_FLAG,NITRITE_N_QA_FLAG,NITRITE_N_RESULT,NITRITE_N_RL,NITRITE_N_UNITS,NTL_BATCH_ID,NTL_DATE_ANALYZED,NTL_DILUTION_FACTOR,NTL_HOLDING_TIME,NTL_MDL,NTL_NARS_FLAG,NTL_QA_FLAG,NTL_RESULT,NTL_RL,NTL_UNITS,PH_BATCH_ID,PH_DATE_ANALYZED,PH_HOLDING_TIME,PH_NARS_FLAG,PH_QA_FLAG,PH_RESULT,PH_UNITS,POTASSIUM_BATCH_ID,POTASSIUM_DATE_ANALYZED,POTASSIUM_DILUTION_FACTOR,POTASSIUM_HOLDING_TIME,POTASSIUM_MDL,POTASSIUM_NARS_FLAG,POTASSIUM_QA_FLAG,POTASSIUM_RESULT,POTASSIUM_RL,POTASSIUM_UNITS,PTL_BATCH_ID,PTL_DATE_ANALYZED,PTL_DILUTION_FACTOR,PTL_HOLDING_TIME,PTL_MDL,PTL_NARS_FLAG,PTL_QA_FLAG,PTL_RESULT,PTL_RL,PTL_UNITS,SILICA_BATCH_ID,SILICA_DATE_ANALYZED,SILICA_DILUTION_FACTOR,SILICA_HOLDING_TIME,SILICA_MDL,SILICA_NARS_FLAG,SILICA_QA_FLAG,SILICA_RESULT,SILICA_RL,SILICA_UNITS,SODIUM_BATCH_ID,SODIUM_DATE_ANALYZED,SODIUM_DILUTION_FACTOR,SODIUM_HOLDING_TIME,SODIUM_MDL,SODIUM_NARS_FLAG,SODIUM_QA_FLAG,SODIUM_RESULT,SODIUM_RL,SODIUM_UNITS,SULFATE_BATCH_ID,SULFATE_DATE_ANALYZED,SULFATE_DILUTION_FACTOR,SULFATE_HOLDING_TIME,SULFATE_MDL,SULFATE_NARS_FLAG,SULFATE_QA_FLAG,SULFATE_RESULT,SULFATE_RL,SULFATE_UNITS,TSS_BATCH_ID,TSS_DATE_ANALYZED,TSS_HOLDING_TIME,TSS_MDL,TSS_NARS_FLAG,TSS_QA_FLAG,TSS_RESULT,TSS_RL,TSS_UNITS,TURB_BATCH_ID,TURB_DATE_ANALYZED,TURB_DILUTION_FACTOR,TURB_HOLDING_TIME,TURB_MDL,TURB_NARS_FLAG,TURB_QA_FLAG,TURB_RESULT,TURB_RL,TURB_UNITS,WCHL_DATE_RECEIVED,CHLA_BATCH_ID,CHLA_DATE_ANALYZED,CHLA_DILUTION_FACTOR,CHLA_EXTRACT,CHLA_EXTRACT_UNITS,CHLA_HOLDING_TIME,CHLA_MDL,CHLA_NARS_FLAG,CHLA_QA_FLAG,CHLA_RESULT,CHLA_RL,CHLA_UNITS,CHLA_VOLUME_ADJUST,CHLA_VOLUME_FILTERED,WCHL_BATCH_ID,WCHL_NARS_FLAG,WCHL_SHIP_FLAG
6/1/2026,2023916,NRS_DE-10105,NRS23_DE_10035,DE,1,8/7/2024,2410737,277620,2410737,277621,PESD-AL,WATER,REGULAR,8/12/2024,240814.1,8/14/2024,1,7,0.002,S,,0.079,0.004,mg N/L,240813.1,8/13/2024,6,,S,,515,,uEq/L,240927.1,9/27/2024,1,51,0.01,S,,9.79,0.05,mg/L,240812.1,8/12/2024,1,5,0.001,S,,17,0.05,mg/L,240812.1,8/12/2024,1,5,,S;H,H,36,,APHA PT-CO,240813.1,8/13/2024,6,,S,,136,2,uS/cm at 25 C,240821.1,8/21/2024,1,14,0.08,,S,,6.56,0.2,mg/L,240927.1,9/27/2024,1,51,0.002,S,,3.77,0.02,mg/L,240812.1,8/12/2024,1,5,2.00E-04,S,,0.556,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,5,1.00E-04,S;L,L,0.009,0.02,mg N/L,240820.1,8/20/2024,1,13,0.002,S,,1.29,0.02,mg/L,240813.1,8/13/2024,6,S;H,H,7.22,Std. units,240927.1,9/27/2024,1,51,0.01,S,,2.76,0.1,mg/L,240820.1,8/20/2024,1,13,0.2,S,,131,4,ug/L,240821.1,8/21/2024,1,14,0.004,S,,5.8,0.05,mg/L,240927.1,9/27/2024,1,51,0.005,S,,8.13,0.1,mg/L,240812.1,8/12/2024,1,5,0.001,S,,6.22,0.05,mg/L,240814.1,8/14/2024,7,,S,,18.6,2,mg/L,240813.1,8/13/2024,1,6,,S;H,H,10.3,2,NTU,8/12/2024,240821.1,8/21/2024,1,52.4,ug/L,14,0,S,,8.38,1,ug/L,,250,,,S
6/1/2026,2023917,NRS_WV-10102,NRS23_WV_HP002,WV,1,8/7/2024,2410725,285060,2410725,285061,PESD-AL,WATER,REGULAR,8/9/2024,240814.1,8/14/2024,1,7,0.002,,,0.007,0.004,mg N/L,240809.1,8/9/2024,2,,,,238,,uEq/L,240927.1,9/27/2024,1,51,0.01,,,3.5,0.05,mg/L,240812.1,8/12/2024,1,5,0.001,,,0.61,0.05,mg/L,240809.1,8/9/2024,1,2,,,,2,,APHA PT-CO,240809.1,8/9/2024,2,,,,34.3,2,uS/cm at 25 C,240821.1,8/21/2024,1,14,0.08,,,,1.6,0.2,mg/L,240927.1,9/27/2024,1,51,0.002,,,0.92,0.02,mg/L,240812.1,8/12/2024,1,5,2.00E-04,,,0.204,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,5,1.00E-04,L,L,0.001,0.02,mg N/L,240813.1,8/13/2024,1,6,0.002,,,0.35,0.02,mg/L,240809.1,8/9/2024,2,,,7.29,Std. units,240927.1,9/27/2024,1,51,0.01,,,1.04,0.1,mg/L,240813.1,8/13/2024,1,6,0.2,,,13.8,4,ug/L,240821.1,8/21/2024,1,14,0.004,,,4.4,0.05,mg/L,240927.1,9/27/2024,1,51,0.005,,,1.06,0.1,mg/L,240812.1,8/12/2024,1,5,0.001,,,2.39,0.05,mg/L,240809.1,8/9/2024,2,,L,L,1.6,2,mg/L,240809.1,8/9/2024,1,2,,,,2.6,2,NTU,8/9/2024,240812.1,8/12/2024,1,12.5,ug/L,5,0,,,1,1,ug/L,,500,,,
6/1/2026,2023918,NRS_NE-10332,NRS23_NE_10174,NE,1,8/8/2024,2410716,276480,2410716,276481,PESD-AL,WATER,REGULAR,8/9/2024,240814.1,8/14/2024,1,6,0.002,,,0.012,0.004,mg N/L,240809.1,8/9/2024,1,,,,7090,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,91.4,0.05,mg/L,240812.1,8/12/2024,5,4,0.005,,,30.3,0.25,mg/L,240809.1,8/9/2024,1,1,,,,10,,APHA PT-CO,240809.1,8/9/2024,1,,,,801,2,uS/cm at 25 C,240812.1,8/13/2024,1,5,0.08,,,,5.43,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,29.1,0.02,mg/L,240812.1,8/12/2024,5,4,0.001,L,L,0.079,0.1,mg N/L,,,,,,,,,,240812.1,8/12/2024,5,4,5.00E-04,L,L,0.006,0.1,mg N/L,240813.1,8/13/2024,1,5,0.002,,,1.01,0.02,mg/L,240809.1,8/9/2024,1,,,8.31,Std. units,240927.1,9/27/2024,1,50,0.01,,,6.42,0.1,mg/L,240820.1,8/20/2024,5,12,1,,,686,20,ug/L,240812.1,8/12/2024,5,4,0.02,,,13.4,0.25,mg/L,240927.1,9/27/2024,1,50,0.005,,,43,0.1,mg/L,240812.1,8/12/2024,5,4,0.005,,,34.5,0.25,mg/L,240809.1,8/9/2024,1,,,,25.7,2,mg/L,240809.1,8/9/2024,1,1,,,,10.4,2,NTU,8/9/2024,240812.1,8/12/2024,1,371,ug/L,4,0,,,98.9,1,ug/L,,150,,,
6/1/2026,2023927,NRS_AL-10175,NRS23_AL_10101,AL,1,8/8/2024,2410726,283660,2410726,283661,PESD-AL,WATER,REGULAR,8/9/2024,240814.1,8/14/2024,1,6,0.002,,,0.037,0.004,mg N/L,240809.1,8/9/2024,1,,,,490,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,6.89,0.05,mg/L,240812.1,8/12/2024,1,4,0.001,,,5.42,0.05,mg/L,240809.1,8/9/2024,1,1,,,,2,,APHA PT-CO,240809.1,8/9/2024,1,,,,90.4,2,uS/cm at 25 C,240821.1,8/21/2024,1,13,0.08,,,,2.92,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,1.78,0.02,mg/L,240812.1,8/12/2024,1,4,2.00E-04,,,0.025,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,4,1.00E-04,L,L,0.001,0.02,mg N/L,240813.1,8/13/2024,1,5,0.002,,,0.37,0.02,mg/L,240809.1,8/9/2024,1,,,7.63,Std. units,240927.1,9/27/2024,1,50,0.01,,,2.31,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,22.9,4,ug/L,240821.1,8/21/2024,1,13,0.004,,,7.9,0.05,mg/L,240927.1,9/27/2024,1,50,0.005,,,6.83,0.1,mg/L,240812.1,8/12/2024,1,4,0.001,,,7.17,0.05,mg/L,240809.1,8/9/2024,1,,,,2.3,2,mg/L,240809.1,8/9/2024,1,1,,,,2.3,2,NTU,8/9/2024,240812.1,8/12/2024,1,127,ug/L,4,0,,,14.5,1,ug/L,,350,,,
6/1/2026,2023928,NRS_ID-10543,NRS23_ID_10160,ID,1,8/7/2024,2410720,280740,2410720,280741,PESD-AL,WATER,REGULAR,8/9/2024,240814.1,8/14/2024,1,7,0.002,,,0.006,0.004,mg N/L,240809.1,8/9/2024,2,,,,2160,,uEq/L,240927.1,9/27/2024,1,51,0.01,,,34.4,0.05,mg/L,240812.1,8/12/2024,1,5,0.001,,,0.38,0.05,mg/L,240809.1,8/9/2024,1,2,,,,2,,APHA PT-CO,240809.1,8/9/2024,2,,,,245,2,uS/cm at 25 C,240812.1,8/13/2024,1,6,0.08,,,,0.58,0.2,mg/L,240927.1,9/27/2024,1,51,0.002,,,10.1,0.02,mg/L,240812.1,8/12/2024,1,5,2.00E-04,L,L,0.011,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,5,1.00E-04,ND,ND,,0.02,mg N/L,240813.1,8/13/2024,1,6,0.002,,,0.07,0.02,mg/L,240809.1,8/9/2024,2,,,8.27,Std. units,240927.1,9/27/2024,1,51,0.01,,,1.99,0.1,mg/L,240813.1,8/13/2024,1,6,0.2,,,6.3,4,ug/L,240812.1,8/12/2024,1,5,0.004,,,7.5,0.05,mg/L,240927.1,9/27/2024,1,51,0.005,,,1.17,0.1,mg/L,240812.1,8/12/2024,1,5,0.001,,,15.5,0.05,mg/L,240809.1,8/9/2024,2,,ND,ND,,2,mg/L,240809.1,8/9/2024,1,2,,L,L,0.2,2,NTU,8/9/2024,240812.1,8/12/2024,1,40.2,ug/L,5,0,,,0.804,1,ug/L,,2000,,,
6/1/2026,2023929,NRS_MO-10145,NRS23_MO_10008,MO,2,8/8/2024,2410715,279860,2410715,279861,PESD-AL,WATER,REGULAR,8/9/2024,240814.1,8/14/2024,1,6,0.002,,,0.006,0.004,mg N/L,240809.1,8/9/2024,1,,,,3580,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,53.8,0.05,mg/L,240812.1,8/12/2024,1,4,0.001,,,15.6,0.05,mg/L,240809.1,8/9/2024,1,1,,,,20,,APHA PT-CO,240809.1,8/9/2024,1,,,,431,2,uS/cm at 25 C,240812.1,8/13/2024,1,5,0.08,,,,2.38,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,16.4,0.02,mg/L,240812.1,8/12/2024,1,4,2.00E-04,,,0.938,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,4,1.00E-04,L,L,0.01,0.02,mg N/L,240813.1,8/13/2024,1,5,0.002,,,1.8,0.02,mg/L,240809.1,8/9/2024,1,,,8.47,Std. units,240927.1,9/27/2024,1,50,0.01,,,2.44,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,254,4,ug/L,240812.1,8/12/2024,1,4,0.004,,,9.3,0.05,mg/L,240927.1,9/27/2024,1,50,0.005,,,12.6,0.1,mg/L,240812.1,8/12/2024,1,4,0.001,,,17.6,0.05,mg/L,240809.1,8/9/2024,1,,,,48.6,2,mg/L,240809.1,8/9/2024,1,1,,,,14.6,2,NTU,8/9/2024,240812.1,8/12/2024,1,669,ug/L,4,0,,,89.2,1,ug/L,,300,,,
6/1/2026,2023930,NRS_TX-10581,NRS23_TX_10319,TX,1,8/8/2024,2410728,264520,2410728,264521,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,6,0.002,,,0.039,0.004,mg N/L,240810.1,8/10/2024,2,,,,769,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,9.59,0.05,mg/L,240812.1,8/12/2024,1,4,0.001,,,15.8,0.05,mg/L,240810.1,8/10/2024,1,2,,,,2,,APHA PT-CO,240810.1,8/10/2024,2,,,,165,2,uS/cm at 25 C,240821.1,8/21/2024,1,13,0.08,,,,5.5,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,4.14,0.02,mg/L,240812.1,8/12/2024,1,4,2.00E-04,,,0.464,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,4,1.00E-04,L,L,0.005,0.02,mg N/L,240813.1,8/13/2024,1,5,0.002,,,0.87,0.02,mg/L,240810.1,8/10/2024,2,,,7.45,Std. units,240927.1,9/27/2024,1,50,0.01,,,2.66,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,197,4,ug/L,240821.1,8/21/2024,5,13,0.02,,,19,0.25,mg/L,240927.1,9/27/2024,1,50,0.005,,,15.1,0.1,mg/L,240812.1,8/12/2024,1,4,0.001,,,11,0.05,mg/L,240814.1,8/14/2024,6,,,,17.5,2,mg/L,240810.1,8/10/2024,1,2,,,,26.9,2,NTU,8/10/2024,240812.1,8/12/2024,1,20.7,ug/L,4,0,,,2.71,1,ug/L,,305,,,
6/1/2026,2023931,NRS_MT-10594,NRS23_MT_10065,MT,1,8/7/2024,2410736,279760,2410736,279761,PESD-AL,WATER,REGULAR,8/12/2024,240814.1,8/14/2024,1,7,0.002,S,,0.004,0.004,mg N/L,240813.1,8/13/2024,6,,S,,519,,uEq/L,240927.1,9/27/2024,1,51,0.01,S,,7.31,0.05,mg/L,240812.1,8/12/2024,1,5,0.001,S,,1.09,0.05,mg/L,240812.1,8/12/2024,1,5,,S;H,H,18,,APHA PT-CO,240813.1,8/13/2024,6,,S,,59.8,2,uS/cm at 25 C,240821.1,8/21/2024,1,14,0.08,,S,,2.27,0.2,mg/L,240927.1,9/27/2024,1,51,0.002,S,,0.96,0.02,mg/L,240812.1,8/12/2024,1,5,2.00E-04,S;L,L,0.001,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,5,1.00E-04,S;L,L,0.001,0.02,mg N/L,240820.1,8/20/2024,1,13,0.002,S,,0.13,0.02,mg/L,240813.1,8/13/2024,6,S;H,H,7.6,Std. units,240927.1,9/27/2024,1,51,0.01,S,,0.62,0.1,mg/L,240820.1,8/20/2024,1,13,0.2,S,,31.3,4,ug/L,240821.1,8/21/2024,5,14,0.02,S,,14.1,0.25,mg/L,240927.1,9/27/2024,1,51,0.005,S,,3.43,0.1,mg/L,240812.1,8/12/2024,1,5,0.001,S,,1.23,0.05,mg/L,240814.1,8/14/2024,7,,S,,3,2,mg/L,240813.1,8/13/2024,1,6,,S;H;L,H|L,1.1,2,NTU,8/12/2024,240821.1,8/21/2024,1,31.5,ug/L,14,0,S,,0.84,1,ug/L,,1500,,,S
6/1/2026,2023932,NRS_SD-10466,NRS23_SD_10027,SD,1,8/8/2024,2410735,251860,2410735,251861,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,6,0.002,,,0.082,0.004,mg N/L,240810.1,8/10/2024,2,,,,4390,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,14.7,0.05,mg/L,240812.1,8/12/2024,10,4,0.01,,,6.53,0.5,mg/L,240810.1,8/10/2024,1,2,,,,20,,APHA PT-CO,240810.1,8/10/2024,2,,,,1210,2,uS/cm at 25 C,240821.1,8/21/2024,2,13,0.16,,,,9.42,0.4,mg/L,240927.1,9/27/2024,1,50,0.002,,,7.82,0.02,mg/L,240812.1,8/12/2024,10,4,0.002,,,0.365,0.2,mg N/L,,,,,,,,,,240812.1,8/12/2024,10,4,0.001,L,L,0.009,0.2,mg N/L,240820.1,8/20/2024,5,12,0.01,,,3.16,0.1,mg/L,240810.1,8/10/2024,2,,,8.38,Std. units,240927.1,9/27/2024,1,50,0.01,,,6.13,0.1,mg/L,240820.1,8/20/2024,5,12,1,,,518,20,ug/L,240821.1,8/21/2024,1,13,0.004,,,7.3,0.05,mg/L,240927.1,9/27/2024,1,50,0.005,,,185,0.1,mg/L,240812.1,8/12/2024,10,4,0.01,,,302,0.5,mg/L,240814.1,8/14/2024,6,,,,3830,2,mg/L,240810.7,8/10/2024,3,2,,,,3240,6,NTU,8/10/2024,240813.1,8/13/2024,1,9.63,ug/L,5,0,,,38.5,1,ug/L,,10,,,
6/1/2026,2023933,NRS_IN-10082,NRS23_IN_10002,IN,1,8/8/2024,2410733,276240,2410733,276241,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,6,0.002,,,0.033,0.004,mg N/L,240810.1,8/10/2024,2,,,,4080,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,69.9,0.05,mg/L,240812.1,8/12/2024,1,4,0.001,,,16.7,0.05,mg/L,240810.1,8/10/2024,1,2,,,,2,,APHA PT-CO,240810.1,8/10/2024,2,,,,517,2,uS/cm at 25 C,240821.1,8/21/2024,1,13,0.08,,,,1.51,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,21,0.02,mg/L,240812.1,8/12/2024,1,4,2.00E-04,,,0.344,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,4,1.00E-04,ND,ND,,0.02,mg N/L,240813.1,8/13/2024,1,5,0.002,,,0.56,0.02,mg/L,240810.1,8/10/2024,2,,,8.32,Std. units,240927.1,9/27/2024,1,50,0.01,,,1.55,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,67.9,4,ug/L,240821.1,8/21/2024,5,13,0.02,,,17.8,0.25,mg/L,240927.1,9/27/2024,1,50,0.005,,,6.06,0.1,mg/L,240812.1,8/12/2024,1,4,0.001,,,37.3,0.05,mg/L,240814.1,8/14/2024,6,,,,2.2,2,mg/L,240810.1,8/10/2024,1,2,,,,3.4,2,NTU,8/10/2024,240813.1,8/13/2024,1,7.63,ug/L,5,0,,,0.305,1,ug/L,,1000,,,
6/1/2026,2023934,NRS_SD-10453,NRS23_SD_10018,SD,2,8/8/2024,2410734,279280,2410734,279281,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,6,0.002,,,0.007,0.004,mg N/L,240810.1,8/10/2024,2,,,,7660,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,40.4,0.05,mg/L,240812.1,8/12/2024,10,4,0.01,,,12.1,0.5,mg/L,240810.1,8/10/2024,1,2,,,,2,,APHA PT-CO,240810.1,8/10/2024,2,,,,1770,2,uS/cm at 25 C,240821.1,8/21/2024,1,13,0.08,,,,5.27,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,22.7,0.02,mg/L,240812.1,8/12/2024,10,4,0.002,,,0.319,0.2,mg N/L,,,,,,,,,,240812.1,8/12/2024,10,4,0.001,ND,ND,,0.2,mg N/L,240813.1,8/13/2024,1,5,0.002,,,0.98,0.02,mg/L,240810.1,8/10/2024,2,,,8.53,Std. units,240927.1,9/27/2024,1,50,0.01,,,10.7,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,170,4,ug/L,240821.1,8/21/2024,5,13,0.02,,,11.9,0.25,mg/L,240927.1,9/27/2024,1,50,0.005,,,315,0.1,mg/L,240812.1,8/12/2024,10,4,0.01,,,526,0.5,mg/L,240814.1,8/14/2024,6,,,,84.2,2,mg/L,240815.7,8/15/2024,1,7,,H,H,85.5,2,NTU,8/10/2024,240813.1,8/13/2024,1,103,ug/L,5,0,,,41.2,1,ug/L,,100,,,
6/1/2026,2023935,NRS_IL-10131,NRS23_IL_10011,IL,2,8/8/2024,2410729,282120,2410729,282121,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,6,0.002,,,0.022,0.004,mg N/L,240810.1,8/10/2024,2,,,,1010,,uEq/L,240927.1,9/27/2024,1,50,0.01,,,16.9,0.05,mg/L,240812.1,8/12/2024,1,4,0.001,,,4.66,0.05,mg/L,240810.1,8/10/2024,1,2,,,,2,,APHA PT-CO,240810.1,8/10/2024,2,,,,145,2,uS/cm at 25 C,240821.1,8/21/2024,1,13,0.08,,,,6.18,0.2,mg/L,240927.1,9/27/2024,1,50,0.002,,,3.97,0.02,mg/L,240812.1,8/12/2024,1,4,2.00E-04,,,0.132,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,4,1.00E-04,L,L,0.007,0.02,mg N/L,240813.1,8/13/2024,1,5,0.002,,,0.92,0.02,mg/L,240810.1,8/10/2024,2,,,7.62,Std. units,240927.1,9/27/2024,1,50,0.01,,,3.66,0.1,mg/L,240813.1,8/13/2024,1,5,0.2,,,158,4,ug/L,240821.1,8/21/2024,1,13,0.004,,,7.8,0.05,mg/L,240927.1,9/27/2024,1,50,0.005,,,3.6,0.1,mg/L,240812.1,8/12/2024,1,4,0.001,,,9.4,0.05,mg/L,240814.1,8/14/2024,6,,,,20.1,2,mg/L,240814.1,8/14/2024,1,6,,H,H,23.4,2,NTU,8/10/2024,240812.1,8/12/2024,1,290,ug/L,4,0,,,46.4,1,ug/L,,250,,,
6/1/2026,2023936,NRS_AL-10143,NRS23_AL_10051,AL,1,8/9/2024,2410731,278360,2410731,278361,PESD-AL,WATER,REGULAR,8/10/2024,240814.1,8/14/2024,1,5,0.002,,,0.043,0.004,mg N/L,240810.1,8/10/2024,1,,,,201,,uEq/L,240927.1,9/27/2024,1,49,0.01,,,2.41,0.05,mg/L,240812.1,8/12/2024,1,3,0.001,,,6.02,0.05,mg/L,240810.1,8/10/2024,1,1,,,,2,,APHA PT-CO,240810.1,8/10/2024,1,,,,48.4,2,uS/cm at 25 C,240821.1,8/21/2024,1,12,0.08,,,,1.05,0.2,mg/L,240927.1,9/27/2024,1,49,0.002,,,1.02,0.02,mg/L,240812.1,8/12/2024,1,3,2.00E-04,,,0.117,0.02,mg N/L,,,,,,,,,,240812.1,8/12/2024,1,3,1.00E-04,L,L,0.001,0.02,mg N/L,240813.1,8/13/2024,1,4,0.002,,,0.35,0.02,mg/L,240810.1,8/10/2024,1,,,6.91,Std. units,240927.1,9/27/2024,1,49,0.01,,,2.86,0.1,mg/L,240813.1,8/13/2024,1,4,0.2,,,46.6,4,ug/L,240821.1,8/21/2024,5,12,0.02,,,27,0.25,mg/L,240927.1,9/27/2024,1,49,0.005,,,2.82,0.1,mg/L,240812.1,8/12/2024,1,3,0.001,,,1.93,0.05,mg/L,240814.1,8/14/2024,5,,,,60.4,2,mg/L,240810.1,8/10/2024,1,1,,,,25.4,2,NTU,8/10/2024,240812.1,8/12/2024,1,11.4,ug/L,3,0,,,1.82,1,ug/L,,250,,,
