PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,PSTL_CODE,VISIT_NO,DATE_COL,LAB_SAMPLE_ID,SAMPLE_ID,LAB,MATRIX,SAM_CODE,DATE_RECEIVED,BATCH_ID,DATE_ANALYZED,DILUTION_FACTOR,EXTRACT,HOLDING_TIME,MDL,NARS_FLAG,QA_FLAG,RESULT,RESULT_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RL,SHIP_FLAG,VOLUME_ADJUST,VOLUME_FILTERED
6/2/2026,2023784,NRS_OR-10779,NRS23_OR_10174,OR,1,7/25/2024,2410613,276743,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,155,13,0,,,0.93,ug/cm2,248,ug/L,1,,,25
6/2/2026,2023785,NRS_CO-10448,NRS23_CO_10100,CO,1,7/25/2024,2410601,266723,PESD-AL,PERIPHYTON,REGULAR,7/26/2024,240805.1,8/5/2024,1,149,11,0,,,0.8925,ug/cm2,238,ug/L,1,,,25
6/2/2026,2023786,NRS_MD-10113,NRS23_MD_10039,MD,1,7/25/2024,2410594,284903,PESD-AL,PERIPHYTON,REGULAR,7/26/2024,240805.1,8/5/2024,1,519,11,0,,,3.113,ug/cm2,830,ug/L,1,,,25
6/2/2026,2023787,NRS_WI-10293,NRS23_WI_10062,WI,1,7/25/2024,2410608,263403,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240805.1,8/5/2024,1,295,11,0,,,1.77,ug/cm2,472,ug/L,1,,,25
6/2/2026,2023788,NRS_MS-10185,NRS23_MS_10035,MS,1,7/25/2024,2410611,280283,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,131,13,0,,,0.7875,ug/cm2,210,ug/L,1,,,25
6/2/2026,2023789,NRS_MI-10140,NRS23_MI_10010,MI,2,7/25/2024,2410591,282683,PESD-AL,PERIPHYTON,REGULAR,7/26/2024,240805.1,8/5/2024,1,243,11,0,,,1.459,ug/cm2,389,ug/L,1,,,25
6/2/2026,2023790,NRS_TX-10677,NRS23_TX_10504,TX,1,7/25/2024,2410605,238803,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240805.1,8/5/2024,1,152,11,0,,,1.519,ug/cm2,405,ug/L,1,,,15
6/2/2026,2023791,NRS_MN-10305,NRS23_MN_HP004,MN,1,7/25/2024,2410592,260963,PESD-AL,PERIPHYTON,REGULAR,7/26/2024,240805.1,8/5/2024,1,338,11,0,,,2.029,ug/cm2,541,ug/L,1,,,25
6/2/2026,2023792,NRS_MO-10279,NRS23_MO_10133,MO,1,7/25/2024,2410580,279983,PESD-AL,PERIPHYTON,REGULAR,7/26/2024,240805.1,8/5/2024,9,1260,11,0,,,7.575,ug/cm2,2020,ug/L,9,,,25
6/2/2026,2023793,NRS_UT-10371,NRS23_UT_10009,UT,1,7/24/2024,2410588,270783,PESD-AL,PERIPHYTON,REGULAR,7/26/2024,240805.1,8/5/2024,1,235,12,0,,,1.41,ug/cm2,376,ug/L,1,,,25
6/2/2026,2023794,NRS_MS-10213,NRS23_MS_10063,MS,2,7/26/2024,2410607,276703,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240805.1,8/5/2024,1,187,10,0,,,1.121,ug/cm2,299,ug/L,1,,,25
6/2/2026,2023795,NRS_MN-10290,NRS23_MN_10114,MN,1,7/26/2024,2410610,280043,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,65.7,12,0,,,0.3938,ug/cm2,105,ug/L,1,,,25
6/2/2026,2023796,NRS_MN-10303,NRS23_MN_10171,MN,1,7/26/2024,2410604,280163,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240805.1,8/5/2024,1,84.1,10,0,,,0.5062,ug/cm2,135,ug/L,1,,,25
6/2/2026,2023797,NRS_CO-10539,NRS23_CO_10190,CO,1,7/26/2024,2410618,263703,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,50.3,12,0,,,0.3019,ug/cm2,80.5,ug/L,1,,,25
6/2/2026,2023798,NRS_MO-10346,NRS23_MO_10200,MO,1,7/26/2024,2410617,279803,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,120,12,0,,,0.72,ug/cm2,192,ug/L,1,,,25
6/2/2026,2023799,NRS_MN-10184,NRS23_MN_10063,MN,1,7/28/2024,2410628,280223,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,210,10,0,S,,1.26,ug/cm2,336,ug/L,1,S,,25
6/2/2026,2023800,NRS_MS-10232,NRS23_MS_10082,MS,1,7/28/2024,2410624,283723,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,448,10,0,,,2.689,ug/cm2,717,ug/L,1,,,25
6/2/2026,2023801,NRS_MN-10210,NRS23_MN_10025,MN,1,7/28/2024,2410619,280103,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,19.2,10,0,,,0.1151,ug/cm2,30.7,ug/L,1,,,25
6/2/2026,2023802,NRS_ME-10355,NRS23_ME_10039,ME,1,7/28/2024,2410622,273263,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,483,10,0,,,2.899,ug/cm2,773,ug/L,1,,,25
6/2/2026,2023803,NRS_TX-10366,NRS23_TX_10168,TX,1,7/28/2024,2410625,271003,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,281,10,0,,,2.108,ug/cm2,562,ug/L,1,,,20
6/2/2026,2023804,NRS_DE-10084,NRS23_DE_10001,DE,2,7/26/2024,2410614,287303,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,43.7,12,0,,,0.2621,ug/cm2,69.9,ug/L,1,,,25
6/2/2026,2023805,NRS_DE-10096,NRS23_DE_10032,DE,1,7/25/2024,2410616,277683,PESD-AL,PERIPHYTON,REGULAR,7/27/2024,240807.1,8/7/2024,1,86.9,13,0,,,0.5212,ug/cm2,139,ug/L,1,,,25
6/2/2026,2023806,NRS_CO-10490,NRS23_CO_10141,CO,1,7/28/2024,2410637,279603,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,448,10,0,S,,2.689,ug/cm2,717,ug/L,1,S,,25
6/2/2026,2023807,NRS_WY-10516,NRS23_WY_10074,WY,1,7/28/2024,2410629,279743,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,136,10,0,S,,0.8175,ug/cm2,218,ug/L,1,S,,25
6/2/2026,2023808,NRS_WI-10295,NRS23_WI_10064,WI,1,7/29/2024,2410621,274783,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,339,9,0,,,2.033,ug/cm2,542,ug/L,1,,,25
6/2/2026,2023809,NRS_MN-10294,NRS23_MN_10129,MN,1,7/29/2024,2410623,280003,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,556,9,0,,,3.338,ug/cm2,890,ug/L,1,,,25
6/2/2026,2023810,NRS_ND-10434,NRS23_ND_10047,ND,1,7/29/2024,2410654,277243,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,573,10,0,S,,3.439,ug/cm2,917,ug/L,1,S,,25
6/2/2026,2023813,NRS_KS-10199,NRS23_KS_10005,KS,2,7/29/2024,2410631,279343,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,296,9,0,,,1.777,ug/cm2,474,ug/L,1,,,25
6/2/2026,2023814,NRS_MN-10261,NRS23_MN_10054,MN,1,7/29/2024,2410642,280183,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,30.2,9,0,,,0.1811,ug/cm2,48.3,ug/L,1,,,25
6/2/2026,2023815,NRS_ME-10404,NRS23_ME_10123,ME,1,7/29/2024,2410634,279083,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,201,9,0,,,1.208,ug/cm2,322,ug/L,1,,,25
6/2/2026,2023816,NRS_MO-10338,NRS23_MO_10192,MO,1,7/28/2024,2410626,279903,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,1,154,10,0,,,0.9225,ug/cm2,246,ug/L,1,,,25
6/2/2026,2023817,NRS_MO-10168,NRS23_MO_10017,MO,1,7/29/2024,2410641,280723,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,185,9,0,,,1.11,ug/cm2,296,ug/L,1,,,25
6/2/2026,2023818,NRS_OK-10205,NRS23_OK_10028,OK,1,7/29/2024,,266043,ODEQ,PERIPHYTON,REGULAR,8/1/2024,8/2/2024,8/2/2024,,10.4,4,,,,0.7762,ug/cm2,207,ug/L,0.5,,,10
6/2/2026,2023819,NRS_VT-10145,NRS23_VT_10006,VT,1,7/29/2024,2410620,286743,PESD-AL,PERIPHYTON,REGULAR,7/30/2024,240807.1,8/7/2024,9,1160,9,0,,,6.975,ug/cm2,1860,ug/L,9,,,25
6/2/2026,2023820,NRS_TX-10573,NRS23_TX_10311,TX,1,7/29/2024,2410643,278423,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,157,9,0,,,0.9412,ug/cm2,251,ug/L,1,,,25
6/2/2026,2023821,NRS_PA-10122,NRS23_PA_10013,PA,1,7/30/2024,2410635,271363,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,9,1320,8,0,,,8.657,ug/cm2,2120,ug/L,9,,,25
6/2/2026,2023822,NRS_WI-10204,NRS23_WI_10024,WI,1,7/30/2024,2410630,275963,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,343,8,0,,,2.059,ug/cm2,549,ug/L,1,,,25
6/2/2026,2023823,NRS_SD-10844,NRS23_SD_10404,SD,1,7/30/2024,2410627,276143,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,183,8,0,,,1.099,ug/cm2,293,ug/L,1,,,25
6/2/2026,2023824,NRS_TN-10142,NRS23_TN_10007,TN,1,7/30/2024,2410656,280263,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,556,9,0,,,3.338,ug/cm2,890,ug/L,1,,,25
6/2/2026,2023825,NRS_NY-10152,NRS23_NY_10001,NY,1,7/30/2024,2410644,280563,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,77.7,8,0,,,0.465,ug/cm2,124,ug/L,1,,,25
6/2/2026,2023826,NRS_CA-11197,NRS23_CA_10019,CA,2,7/30/2024,2410648,283103,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,42,8,0,,,0.252,ug/cm2,67.2,ug/L,1,,,25
6/2/2026,2023827,NRS_WY-10480,NRS23_WY_10094,WY,1,7/30/2024,2410649,279543,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,276,8,0,,,1.658,ug/cm2,442,ug/L,1,,,25
6/2/2026,2023828,NRS_NE-10381,NRS23_NE_10224,NE,1,7/30/2024,2410651,285863,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,116,8,0,,,3.48,ug/cm2,928,ug/L,1,,,5
6/2/2026,2023829,NRS_VA-10192,NRS23_VA_HP003,VA,1,7/30/2024,2410639,277523,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,106,8,0,,,0.6375,ug/cm2,170,ug/L,1,,,25
6/2/2026,2023830,NRS_ME-10321,NRS23_ME_10010,ME,1,7/30/2024,2410633,273243,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,271,8,0,,,1.628,ug/cm2,434,ug/L,1,,,25
6/2/2026,2023831,NRS_ID-10400,NRS23_ID_10047,ID,2,7/29/2024,2410640,284563,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,221,9,0,,,1.314,ug/cm2,354,ug/L,1,,,25
6/2/2026,2023832,NRS_MI-10202,NRS23_MI_10064,MI,1,7/30/2024,2410632,276063,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,701,8,0,,,4.2,ug/cm2,1120,ug/L,1,,,25
6/2/2026,2023833,NRS_ND-10428,NRS23_ND_10043,ND,2,7/30/2024,2410636,277203,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,383,8,0,,,2.299,ug/cm2,613,ug/L,1,,,25
6/2/2026,2023834,NRS_OR-10680,NRS23_OR_10097,OR,1,7/30/2024,2410670,276183,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,555,9,0,S,,3.33,ug/cm2,888,ug/L,1,S,,25
6/2/2026,2023835,NRS_OK-10318,NRS23_OK_10176,OK,1,7/30/2024,,282043,ODEQ,PERIPHYTON,REGULAR,8/1/2024,8/2/2024,8/2/2024,,10.6,3,,,,2.115,ug/cm2,563.9,ug/L,0.5,,,25
6/2/2026,2023836,NRS_TX-10456,NRS23_TX_10038,TX,1,7/30/2024,2410659,271083,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,303,9,0,,,1.819,ug/cm2,485,ug/L,1,,,25
6/2/2026,2023837,NRS_WY-10655,NRS23_WY_10024,WY,1,7/30/2024,2410660,271823,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,551,9,0,,,3.307,ug/cm2,882,ug/L,1,,,25
6/2/2026,2023838,NRS_ID-10391,NRS23_ID_10044,ID,1,7/29/2024,2410638,274583,PESD-AL,PERIPHYTON,REGULAR,7/31/2024,240807.1,8/7/2024,1,455,9,0,,,2.73,ug/cm2,728,ug/L,1,,,25
6/2/2026,2023839,NRS_UT-10380,NRS23_UT_10037,UT,1,7/30/2024,2410658,262563,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,82.5,9,0,,,0.495,ug/cm2,132,ug/L,1,,,25
6/2/2026,2023840,NRS_MN-10189,NRS23_MN_10012,MN,1,7/30/2024,2410645,280023,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,34.8,8,0,,,0.2089,ug/cm2,55.7,ug/L,1,,,25
6/2/2026,2023841,NRS_DE-10124,NRS23_DE_10041,DE,1,7/30/2024,2410653,277743,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,235,8,0,,,1.41,ug/cm2,376,ug/L,1,,,25
6/2/2026,2023842,NRS_NY-10228,NRS23_NY_10122,NY,1,7/31/2024,2410646,278123,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,106,7,0,,,0.6375,ug/cm2,170,ug/L,1,,,25
6/2/2026,2023843,NRS_PA-10117,NRS23_PA_10011,PA,2,7/31/2024,2410652,283923,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,491,7,0,,,2.948,ug/cm2,786,ug/L,1,,,25
6/2/2026,2023844,NRS_OR-10667,NRS23_OR_10090,OR,1,7/31/2024,2410672,276763,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,152,8,0,,,0.9113,ug/cm2,243,ug/L,1,,,25
6/2/2026,2023845,NRS_ME-10413,NRS23_ME_10132,ME,1,7/31/2024,2410655,279243,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,202,8,0,,,1.211,ug/cm2,323,ug/L,1,,,25
6/2/2026,2023846,NRS_FL-10196,NRS23_FL_10025,FL,2,7/31/2024,2410657,284883,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240808.1,8/8/2024,1,573,8,0,,,3.439,ug/cm2,917,ug/L,1,,,25
6/2/2026,2023848,NRS_NE-10371,NRS23_NE_10214,NE,1,7/31/2024,2410671,266283,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,10.6,8,0,,,0.318,ug/cm2,84.8,ug/L,1,,,5
6/2/2026,2023849,NRS_SD-10886,NRS23_SD_10446,SD,1,7/31/2024,2410661,276223,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,127,8,0,,,0.7612,ug/cm2,203,ug/L,1,,,25
6/2/2026,2023850,NRS_IA-10225,NRS23_IA_HP001,IA,1,7/31/2024,2410650,271623,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,9,1130,7,0,,,6.788,ug/cm2,1810,ug/L,9,,,25
6/2/2026,2023851,NRS_NE-10248,NRS23_NE_10121,NE,1,7/31/2024,2410673,284543,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,211,8,0,,,6.337,ug/cm2,1690,ug/L,1,,,5
6/2/2026,2023852,NRS_KS-10352,NRS23_KS_10052,KS,1,7/31/2024,2410666,279363,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,372,8,0,,,2.231,ug/cm2,595,ug/L,1,,,25
6/2/2026,2023853,NRS_MO-10339,NRS23_MO_10193,MO,1,7/31/2024,2410665,279703,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,315,8,0,,,1.89,ug/cm2,504,ug/L,1,,,25
6/2/2026,2023854,NRS_MO-10323,NRS23_MO_10177,MO,1,7/30/2024,2410647,284103,PESD-AL,PERIPHYTON,REGULAR,8/1/2024,240807.1,8/7/2024,1,44.1,8,0,,,0.2648,ug/cm2,70.6,ug/L,1,,,25
6/2/2026,2023855,NRS_MI-10169,NRS23_MI_10080,MI,1,7/31/2024,2410674,276103,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,392,8,0,,,2.351,ug/cm2,627,ug/L,1,,,25
6/2/2026,2023856,NRS_OK-10185,NRS23_OK_10022,OK,1,7/31/2024,,266943,ODEQ,PERIPHYTON,REGULAR,8/1/2024,8/2/2024,8/2/2024,,10.4,2,,,,2.516,ug/cm2,670.9,ug/L,0.5,,,10
6/2/2026,2023857,NRS_SC-10153,NRS23_SC_10083,SC,1,7/31/2024,2410679,280683,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,182,8,0,S,,1.091,ug/cm2,291,ug/L,1,S,,25
6/2/2026,2023858,NRS_TX-10304,NRS23_TX_10012,TX,2,7/31/2024,2410662,277423,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,333,8,0,,,1.999,ug/cm2,533,ug/L,1,,,25
6/2/2026,2023859,NRS_WY-10703,NRS23_WY_10265,WY,1,7/31/2024,2410686,279583,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,23.9,8,0,S,,0.1433,ug/cm2,38.2,ug/L,1,S,,25
6/2/2026,2023860,NRS_VA-10191,NRS23_VA_HP002,VA,1,7/31/2024,2410676,277543,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,404,8,0,,,2.422,ug/cm2,646,ug/L,1,,,25
6/2/2026,2023861,NRS_NY-10320,NRS23_NY_10183,NY,1,8/1/2024,2410675,280543,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,352,7,0,,,2.111,ug/cm2,563,ug/L,1,,,25
6/2/2026,2023864,NRS_ME-10339,NRS23_ME_10023,ME,2,8/1/2024,2410685,280623,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,83.6,7,0,,,0.5025,ug/cm2,134,ug/L,1,,,25
6/2/2026,2023865,NRS_WI-10363,NRS23_WI_10308,WI,1,8/1/2024,2410667,239483,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,264,7,0,,,1.439,ug/cm2,422,ug/L,1,,,25
6/2/2026,2023866,NRS_NH-10144,NRS23_NH_10010,NH,1,8/1/2024,2410668,266143,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,444,7,0,,,2.662,ug/cm2,710,ug/L,1,,,25
6/2/2026,2023867,NRS_MI-10242,NRS23_MI_10118,MI,1,8/1/2024,2410663,276043,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,270,7,0,,,1.62,ug/cm2,432,ug/L,1,,,25
6/2/2026,2023868,NRS_GA-10175,NRS23_GA_10013,GA,1,8/1/2024,2410669,276543,PESD-AL,PERIPHYTON,REGULAR,8/2/2024,240808.1,8/8/2024,1,104,7,0,,,0.6225,ug/cm2,166,ug/L,1,,,25
6/2/2026,2023869,NRS_DE-10120,NRS23_DE_10037,DE,1,8/1/2024,2410688,277783,PESD-AL,PERIPHYTON,REGULAR,8/5/2024,240808.1,8/8/2024,1,169,7,0,S,,1.012,ug/cm2,270,ug/L,1,S,,25
6/2/2026,2023870,NRS_DE-10104,NRS23_DE_10030,DE,1,8/1/2024,2410687,277723,PESD-AL,PERIPHYTON,REGULAR,8/5/2024,240808.1,8/8/2024,1,252,7,0,S,,1.511,ug/cm2,403,ug/L,1,S,,25
6/2/2026,2023871,NRS_CA-11500,NRS23_CA_10335,CA,1,8/1/2024,2410683,283043,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,372,7,0,,,2.231,ug/cm2,595,ug/L,1,,,25
6/2/2026,2023872,NRS_NY-10329,NRS23_NY_10192,NY,1,8/2/2024,2410677,282443,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,474,6,0,,,2.842,ug/cm2,758,ug/L,1,,,25
6/2/2026,2023873,NRS_MT-10560,NRS23_MT_10032,MT,1,8/2/2024,2410680,279643,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,9,2350,6,0,,,14.1,ug/cm2,3760,ug/L,9,,,25
6/2/2026,2023874,NRS_ME-10313,NRS23_ME_10001,ME,2,8/2/2024,2410684,273663,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,384,6,0,,,2.302,ug/cm2,614,ug/L,1,,,25
6/2/2026,2023875,NRS_MI-10276,NRS23_MI_10156,MI,1,8/2/2024,2410681,282623,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,235,6,0,,,1.41,ug/cm2,376,ug/L,1,,,25
6/2/2026,2023876,NRS_FL-10190,NRS23_FL_10005,FL,2,8/1/2024,2410682,284703,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,1,261,7,0,,,1.568,ug/cm2,418,ug/L,1,,,25
6/2/2026,2023877,NRS_MI-10144,NRS23_MI_10021,MI,1,8/4/2024,2410693,278283,PESD-AL,PERIPHYTON,REGULAR,8/6/2024,240808.1,8/8/2024,1,260,4,0,,,1.56,ug/cm2,416,ug/L,1,,,25
6/2/2026,2023878,NRS_NH-10128,NRS23_NH_10003,NH,2,8/5/2024,2410690,266203,PESD-AL,PERIPHYTON,REGULAR,8/6/2024,240808.1,8/8/2024,1,461,3,0,,,2.768,ug/cm2,738,ug/L,1,,,25
6/2/2026,2023879,NRS_KS-10484,NRS23_KS_HP001,KS,1,8/5/2024,2410692,271803,PESD-AL,PERIPHYTON,REGULAR,8/6/2024,240808.1,8/8/2024,1,410,3,0,,,2.46,ug/cm2,656,ug/L,1,,,25
6/2/2026,2023880,NRS_WI-10237,NRS23_WI_10095,WI,1,8/5/2024,2410696,281743,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240808.1,8/8/2024,1,561,3,0,,,3.368,ug/cm2,898,ug/L,1,,,25
6/2/2026,2023881,NRS_KS-10200,NRS23_KS_10007,KS,2,8/5/2024,2410689,279323,PESD-AL,PERIPHYTON,REGULAR,8/6/2024,240808.1,8/8/2024,1,59.3,3,0,,,0.3559,ug/cm2,94.9,ug/L,1,,,25
6/2/2026,2023882,NRS_WY-10521,NRS23_WY_10153,WY,1,8/5/2024,2410698,273763,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240813.1,8/13/2024,1,427,8,0,,,2.561,ug/cm2,683,ug/L,1,,,25
6/2/2026,2023883,NRS_MI-10258,NRS23_MI_10138,MI,1,8/5/2024,2410699,234483,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240813.1,8/13/2024,1,276,8,0,,,1.658,ug/cm2,442,ug/L,1,,,25
6/2/2026,2023884,NRS_OK-10302,NRS23_OK_10160,OK,1,8/5/2024,,266803,ODEQ,PERIPHYTON,REGULAR,8/8/2024,8/9/2024,8/9/2024,,11,4,,,,1.785,ug/cm2,476.1,ug/L,0.5,,,20
6/2/2026,2023885,NRS_MT-10498,NRS23_MT_10005,MT,1,8/4/2024,2410691,279503,PESD-AL,PERIPHYTON,REGULAR,8/6/2024,240808.1,8/8/2024,1,411,4,0,,,2.468,ug/cm2,658,ug/L,1,,,25
6/2/2026,2023886,NRS_WY-10707,NRS23_WY_10300,WY,1,8/1/2024,2410678,279423,PESD-AL,PERIPHYTON,REGULAR,8/3/2024,240808.1,8/8/2024,9,1260,7,0,,,7.575,ug/cm2,2020,ug/L,9,,,25
6/2/2026,2023887,NRS_WI-10364,NRS23_WI_10309,WI,1,8/6/2024,2410713,281703,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,121,7,0,,,0.7275,ug/cm2,194,ug/L,1,,,25
6/2/2026,2023889,NRS_MD-10112,NRS23_MD_10038,MD,1,8/6/2024,2410697,293603,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240813.1,8/13/2024,1,237,7,0,,,0.1407,ug/cm2,379,ug/L,1,,,25
6/2/2026,2023890,NRS_OK-10260,NRS23_OK_10053,OK,1,8/6/2024,,266923,ODEQ,PERIPHYTON,REGULAR,8/8/2024,8/9/2024,8/9/2024,,11,3,,,,1.282,ug/cm2,341.8,ug/L,0.5,,,25
6/2/2026,2023891,NRS_OR-10622,NRS23_OR_10006,OR,2,8/6/2024,2410703,277563,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,684,7,0,,,6.825,ug/cm2,1820,ug/L,1,,,15
6/2/2026,2023892,NRS_MI-10290,NRS23_MI_10181,MI,1,8/6/2024,2410710,278223,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,279,7,0,,,1.672,ug/cm2,446,ug/L,1,,,25
6/2/2026,2023893,NRS_TX-10501,NRS23_TX_10219,TX,1,8/6/2024,2410694,276663,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240808.1,8/8/2024,1,67.8,2,0,,,0.405,ug/cm2,108,ug/L,1,,,25
6/2/2026,2023894,NRS_IN-10092,NRS23_IN_10009,IN,1,8/6/2024,2410695,276323,PESD-AL,PERIPHYTON,REGULAR,8/7/2024,240808.1,8/8/2024,1,279,2,0,,,1.672,ug/cm2,446,ug/L,1,,,25
6/2/2026,2023895,NRS_UT-10387,NRS23_UT_10041,UT,1,8/6/2024,2410711,281423,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,397,7,0,,,2.381,ug/cm2,635,ug/L,1,,,25
6/2/2026,2023896,NRS_VT-10151,NRS23_VT_10028,VT,1,8/6/2024,2410701,286763,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,217,7,0,,,1.301,ug/cm2,347,ug/L,1,,,25
6/2/2026,2023897,NRS_IL-10219,NRS23_IL_10111,IL,1,8/6/2024,2410707,283023,PESD-AL,PERIPHYTON,REGULAR,8/8/2024,240813.1,8/13/2024,1,382,7,0,,,2.291,ug/cm2,611,ug/L,1,,,25
