PUBLICATION_DATE,UID,SAMPLE_TYPE,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,UNIQUE_ID,LAB,MATRIX,SAM_CODE,ANALYTE,BATCH_ID,SAMPLE_ID,LAB_SAMPLE_ID,DATE_ANALYZED,DATE_RECEIVED,HOLDING_TIME,HOLDING_TIME_UNITS,RESULT_VOL,RESULT_VOL_UNITS,RESULT,RESULT_UNITS,VOLUME_FILTERED,VOLUME_FILTERED_UNITS,RL,RL_UNITS,EXTRACT,EXTRACT_UNITS,QA_FLAG,NARS_FLAG,NARS_COMMENT
6/1/2026,2023860,PBIO,NRS23_VA_HP002,7/31/2024,1,VA,NRS_VA-10191,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,277542,2410676,1/20/2025,8/2/2024,173,days,280,mg/L,1.05,mg/cm2,25,mL,1,mg,7,mg,,,
6/1/2026,2023861,PBIO,NRS23_NY_10183,8/1/2024,1,NY,NRS_NY-10320,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,280542,2410675,1/20/2025,8/2/2024,172,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2023862,PBIO,NRS23_WI_10023,7/31/2024,1,WI,NRS_WI-10203,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,272862,2410664,1/20/2025,8/2/2024,173,days,372,mg/L,1.395,mg/cm2,25,mL,1,mg,9.3,mg,,,
6/1/2026,2023864,PBIO,NRS23_ME_10023,8/1/2024,2,ME,NRS_ME-10339,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,280622,2410685,1/21/2025,8/3/2024,173,days,300,mg/L,1.125,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2023865,PBIO,NRS23_WI_10308,8/1/2024,1,WI,NRS_WI-10363,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,239482,2410667,1/20/2025,8/2/2024,172,days,520,mg/L,1.773,mg/cm2,25,mL,1,mg,13,mg,,,
6/1/2026,2023866,PBIO,NRS23_NH_10010,8/1/2024,1,NH,NRS_NH-10144,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,266142,2410668,1/20/2025,8/2/2024,172,days,100,mg/L,0.375,mg/cm2,25,mL,1,mg,2.5,mg,,,
6/1/2026,2023867,PBIO,NRS23_MI_10118,8/1/2024,1,MI,NRS_MI-10242,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,276042,2410663,1/20/2025,8/2/2024,172,days,548,mg/L,2.055,mg/cm2,25,mL,1,mg,13.7,mg,,,
6/1/2026,2023868,PBIO,NRS23_GA_10013,8/1/2024,1,GA,NRS_GA-10175,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,276542,2410669,1/20/2025,8/2/2024,172,days,516,mg/L,1.935,mg/cm2,25,mL,1,mg,12.9,mg,,,
6/1/2026,2023869,PBIO,NRS23_DE_10037,8/1/2024,1,DE,NRS_DE-10120,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,277782,2410688,1/21/2025,8/5/2024,173,days,756,mg/L,2.835,mg/cm2,25,mL,1,mg,18.9,mg,,S,
6/1/2026,2023870,PBIO,NRS23_DE_10030,8/1/2024,1,DE,NRS_DE-10104,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,277722,2410687,1/21/2025,8/5/2024,173,days,872,mg/L,3.27,mg/cm2,25,mL,1,mg,21.8,mg,,S,
6/1/2026,2023871,PBIO,NRS23_CA_10335,8/1/2024,1,CA,NRS_CA-11500,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,283042,2410683,1/21/2025,8/3/2024,173,days,364,mg/L,1.365,mg/cm2,25,mL,1,mg,9.1,mg,,,
6/1/2026,2023872,PBIO,NRS23_NY_10192,8/2/2024,1,NY,NRS_NY-10329,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,282442,2410677,1/20/2025,8/3/2024,171,days,136,mg/L,0.51,mg/cm2,25,mL,1,mg,3.4,mg,,,
6/1/2026,2023873,PBIO,NRS23_MT_10032,8/2/2024,1,MT,NRS_MT-10560,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,279642,2410680,1/20/2025,8/3/2024,171,days,684,mg/L,2.565,mg/cm2,25,mL,1,mg,17.1,mg,,,
6/1/2026,2023874,PBIO,NRS23_ME_10001,8/2/2024,2,ME,NRS_ME-10313,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,273662,2410684,1/21/2025,8/3/2024,172,days,292,mg/L,1.095,mg/cm2,25,mL,1,mg,7.3,mg,,,
6/1/2026,2023875,PBIO,NRS23_MI_10156,8/2/2024,1,MI,NRS_MI-10276,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,282622,2410681,1/21/2025,8/3/2024,172,days,504,mg/L,1.89,mg/cm2,25,mL,1,mg,12.6,mg,,,
6/1/2026,2023876,PBIO,NRS23_FL_10005,8/1/2024,2,FL,NRS_FL-10190,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,284702,2410682,1/21/2025,8/3/2024,173,days,456,mg/L,1.71,mg/cm2,25,mL,1,mg,11.4,mg,,,
6/1/2026,2023877,PBIO,NRS23_MI_10021,8/4/2024,1,MI,NRS_MI-10144,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,278282,2410693,1/21/2025,8/6/2024,170,days,252,mg/L,0.945,mg/cm2,25,mL,1,mg,6.3,mg,,,
6/1/2026,2023878,PBIO,NRS23_NH_10003,8/5/2024,2,NH,NRS_NH-10128,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,266202,2410690,1/21/2025,8/6/2024,169,days,152,mg/L,0.57,mg/cm2,25,mL,1,mg,3.8,mg,,,
6/1/2026,2023879,PBIO,NRS23_KS_HP001,8/5/2024,1,KS,NRS_KS-10484,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,271802,2410692,1/21/2025,8/6/2024,169,days,360,mg/L,1.35,mg/cm2,25,mL,1,mg,9,mg,,,
6/1/2026,2023880,PBIO,NRS23_WI_10095,8/5/2024,1,WI,NRS_WI-10237,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,281742,2410696,1/21/2025,8/7/2024,169,days,592,mg/L,2.22,mg/cm2,25,mL,1,mg,14.8,mg,,,
6/1/2026,2023881,PBIO,NRS23_KS_10007,8/5/2024,2,KS,NRS_KS-10200,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,279322,2410689,1/21/2025,8/6/2024,169,days,88,mg/L,0.33,mg/cm2,25,mL,1,mg,2.2,mg,,,
6/1/2026,2023882,PBIO,NRS23_WY_10153,8/5/2024,1,WY,NRS_WY-10521,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,273762,2410698,1/21/2025,8/7/2024,169,days,272,mg/L,1.02,mg/cm2,25,mL,1,mg,6.8,mg,,,
6/1/2026,2023883,PBIO,NRS23_MI_10138,8/5/2024,1,MI,NRS_MI-10258,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,234482,2410699,1/21/2025,8/7/2024,169,days,300,mg/L,1.125,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2023884,PBIO,NRS23_OK_10160,8/5/2024,1,OK,NRS_OK-10302,ODEQ,PERIPHYTON,REGULAR,AFDM,8/22/2024,266802,,8/22/2024,,17,days,320,mg/L,1.2,mg/cm2,20,mL,,,,,,,
6/1/2026,2023885,PBIO,NRS23_MT_10005,8/4/2024,1,MT,NRS_MT-10498,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,279502,2410691,1/21/2025,8/6/2024,170,days,392,mg/L,1.47,mg/cm2,25,mL,1,mg,9.8,mg,,,
6/1/2026,2023886,PBIO,NRS23_WY_10300,8/1/2024,1,WY,NRS_WY-10707,PESD-AL,PERIPHYTON,REGULAR,AFDM,250120.1,279422,2410678,1/20/2025,8/3/2024,172,days,536,mg/L,2.01,mg/cm2,25,mL,1,mg,13.4,mg,,,
6/1/2026,2023887,PBIO,NRS23_WI_10309,8/6/2024,1,WI,NRS_WI-10364,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,281702,2410713,1/27/2025,8/8/2024,174,days,224,mg/L,0.84,mg/cm2,25,mL,1,mg,5.6,mg,,,
6/1/2026,2023889,PBIO,NRS23_MD_10038,8/6/2024,1,MD,NRS_MD-10112,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,293602,2410697,1/21/2025,8/7/2024,168,days,144,mg/L,0.05345,mg/cm2,50,mL,1,mg,7.2,mg,,,
6/1/2026,2023890,PBIO,NRS23_OK_10053,8/6/2024,1,OK,NRS_OK-10260,ODEQ,PERIPHYTON,REGULAR,AFDM,8/22/2024,266922,,8/22/2024,,16,days,672,mg/L,2.52,mg/cm2,25,mL,,,,,,,
6/1/2026,2023891,PBIO,NRS23_OR_10006,8/6/2024,2,OR,NRS_OR-10622,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,277562,2410703,1/21/2025,8/8/2024,168,days,400,mg/L,1.5,mg/cm2,15,mL,1,mg,6,mg,,,
6/1/2026,2023892,PBIO,NRS23_MI_10181,8/6/2024,1,MI,NRS_MI-10290,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,278222,2410710,1/21/2025,8/8/2024,168,days,228,mg/L,0.855,mg/cm2,25,mL,1,mg,5.7,mg,,,
6/1/2026,2023893,PBIO,NRS23_TX_10219,8/6/2024,1,TX,NRS_TX-10501,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,276662,2410694,1/21/2025,8/7/2024,168,days,180,mg/L,0.675,mg/cm2,25,mL,1,mg,4.5,mg,,,
6/1/2026,2023894,PBIO,NRS23_IN_10009,8/6/2024,1,IN,NRS_IN-10092,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,276322,2410695,1/21/2025,8/7/2024,168,days,216,mg/L,0.81,mg/cm2,25,mL,1,mg,5.4,mg,,,
6/1/2026,2023895,PBIO,NRS23_UT_10041,8/6/2024,1,UT,NRS_UT-10387,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,281422,2410711,1/27/2025,8/8/2024,174,days,332,mg/L,1.245,mg/cm2,25,mL,1,mg,8.3,mg,,,
6/1/2026,2023896,PBIO,NRS23_VT_10028,8/6/2024,1,VT,NRS_VT-10151,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,286762,2410701,1/21/2025,8/8/2024,168,days,156,mg/L,0.585,mg/cm2,25,mL,1,mg,3.9,mg,,,
6/1/2026,2023897,PBIO,NRS23_IL_10111,8/6/2024,1,IL,NRS_IL-10219,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,283022,2410707,1/21/2025,8/8/2024,168,days,528,mg/L,1.98,mg/cm2,25,mL,1,mg,13.2,mg,,,
6/1/2026,2023898,PBIO,NRS23_MO_HP004,8/7/2024,1,MO,NRS_MO-10372,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,271702,2410709,1/21/2025,8/8/2024,167,days,380,mg/L,1.425,mg/cm2,25,mL,1,mg,9.5,mg,,,
6/1/2026,2023899,PBIO,NRS23_DE_10005,8/6/2024,2,DE,NRS_DE-10092,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,277762,2410706,1/21/2025,8/8/2024,168,days,204,mg/L,0.765,mg/cm2,25,mL,1,mg,5.1,mg,,,
6/1/2026,2023900,PBIO,NRS23_AL_10067,8/7/2024,1,AL,NRS_AL-10145,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,276682,2410722,1/27/2025,8/9/2024,173,days,336,mg/L,1.26,mg/cm2,25,mL,1,mg,8.4,mg,,,
6/1/2026,2023901,PBIO,NRS23_WI_10321,8/7/2024,1,WI,NRS_WI-10376,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,281002,2410717,1/27/2025,8/9/2024,173,days,124,mg/L,0.465,mg/cm2,25,mL,1,mg,3.1,mg,,,
6/1/2026,2023902,PBIO,NRS23_TN_HP001,8/6/2024,1,TN,NRS_TN-10004,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,275002,2410721,1/27/2025,8/9/2024,174,days,208,mg/L,0.78,mg/cm2,25,mL,1,mg,5.2,mg,,S,
6/1/2026,2023903,PBIO,NRS23_ID_10167,8/6/2024,1,ID,NRS_ID-10550,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,280982,2410705,1/21/2025,8/8/2024,168,days,167,mg/L,0.6263,mg/cm2,15,mL,1,mg,2.5,mg,,,
6/1/2026,2023904,PBIO,NRS23_VA_10005,8/7/2024,1,VA,NRS_VA-10138,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,271162,2410702,1/21/2025,8/8/2024,167,days,224,mg/L,0.84,mg/cm2,25,mL,1,mg,5.6,mg,,,
6/1/2026,2023905,PBIO,NRS23_GA_10012,8/7/2024,1,GA,NRS_GA-10159,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,293642,2410723,1/27/2025,8/9/2024,173,days,240,mg/L,0.9,mg/cm2,25,mL,1,mg,6,mg,,,
6/1/2026,2023906,PBIO,NRS23_CA_10322,8/7/2024,1,CA,NRS_CA-11487,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,279042,2410704,1/21/2025,8/8/2024,167,days,116,mg/L,0.435,mg/cm2,25,mL,1,mg,2.9,mg,,,
6/1/2026,2023907,PBIO,NRS23_WY_10014,8/7/2024,1,WY,NRS_WY-10471,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,281842,2410719,1/27/2025,8/9/2024,173,days,172,mg/L,0.645,mg/cm2,25,mL,1,mg,4.3,mg,,,
6/1/2026,2023908,PBIO,NRS23_IN_10089,8/7/2024,1,IN,NRS_IN-10143,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,276282,2410718,1/27/2025,8/9/2024,173,days,280,mg/L,1.05,mg/cm2,25,mL,1,mg,7,mg,,,
6/1/2026,2023909,PBIO,NRS23_TX_10453,8/7/2024,1,TX,NRS_TX-10646,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,277442,2410714,1/27/2025,8/9/2024,173,days,220,mg/L,0.825,mg/cm2,25,mL,1,mg,5.5,mg,,,
6/1/2026,2023910,PBIO,NRS23_MT_10169,8/5/2024,1,MT,NRS_MT-10644,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,279682,2410700,1/21/2025,8/7/2024,169,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2023911,PBIO,NRS23_WY_10154,8/6/2024,1,WY,NRS_WY-10528,PESD-AL,PERIPHYTON,REGULAR,AFDM,250121.1,279882,2410708,1/21/2025,8/8/2024,168,days,200,mg/L,0.75,mg/cm2,25,mL,1,mg,5,mg,,,
6/1/2026,2023912,PBIO,NRS23_IL_10086,8/7/2024,1,IL,NRS_IL-10205,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,276382,2410712,1/27/2025,8/8/2024,173,days,484,mg/L,1.815,mg/cm2,25,mL,1,mg,12.1,mg,,,
6/1/2026,2023913,PBIO,NRS23_KS_10027,8/7/2024,1,KS,NRS_KS-10327,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,279142,2410724,1/27/2025,8/9/2024,173,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023914,PBIO,NRS23_UT_10095,8/7/2024,1,UT,NRS_UT-10436,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,278322,2410727,1/27/2025,8/9/2024,173,days,544,mg/L,2.04,mg/cm2,25,mL,1,mg,13.6,mg,,,
6/1/2026,2023915,PBIO,NRS23_DE_10007,8/7/2024,1,DE,NRS_DE-10094,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,277702,2410738,1/27/2025,8/12/2024,173,days,168,mg/L,0.7,mg/cm2,25,mL,1,mg,4.2,mg,,S,
6/1/2026,2023916,PBIO,NRS23_DE_10035,8/7/2024,1,DE,NRS_DE-10105,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,277622,2410737,1/27/2025,8/12/2024,173,days,248,mg/L,0.93,mg/cm2,25,mL,1,mg,6.2,mg,,S,
6/1/2026,2023917,PBIO,NRS23_WV_HP002,8/7/2024,1,WV,NRS_WV-10102,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,285062,2410725,1/27/2025,8/9/2024,173,days,268,mg/L,1.005,mg/cm2,25,mL,1,mg,6.7,mg,,,
6/1/2026,2023918,PBIO,NRS23_NE_10174,8/8/2024,1,NE,NRS_NE-10332,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,276482,2410716,1/27/2025,8/9/2024,172,days,780,mg/L,2.925,mg/cm2,10,mL,1,mg,7.8,mg,,,
6/1/2026,2023927,PBIO,NRS23_AL_10101,8/8/2024,1,AL,NRS_AL-10175,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,283662,2410726,1/27/2025,8/9/2024,172,days,396,mg/L,1.485,mg/cm2,25,mL,1,mg,9.9,mg,,,
6/1/2026,2023928,PBIO,NRS23_ID_10160,8/7/2024,1,ID,NRS_ID-10543,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,280742,2410720,1/27/2025,8/9/2024,173,days,320,mg/L,1.2,mg/cm2,25,mL,1,mg,8,mg,,,
6/1/2026,2023929,PBIO,NRS23_MO_10008,8/8/2024,2,MO,NRS_MO-10145,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,279862,2410715,1/27/2025,8/9/2024,172,days,172,mg/L,0.645,mg/cm2,25,mL,1,mg,4.3,mg,,,
6/1/2026,2023930,PBIO,NRS23_TX_10319,8/8/2024,1,TX,NRS_TX-10581,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,264522,2410728,1/27/2025,8/10/2024,172,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2023931,PBIO,NRS23_MT_10065,8/7/2024,1,MT,NRS_MT-10594,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,279762,2410736,1/27/2025,8/12/2024,173,days,348,mg/L,1.305,mg/cm2,25,mL,1,mg,8.7,mg,,S,
6/1/2026,2023932,PBIO,NRS23_SD_10027,8/8/2024,1,SD,NRS_SD-10466,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,251862,2410735,1/27/2025,8/10/2024,172,days,320,mg/L,1.2,mg/cm2,10,mL,1,mg,3.2,mg,,,
6/1/2026,2023933,PBIO,NRS23_IN_10002,8/8/2024,1,IN,NRS_IN-10082,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,276242,2410733,1/27/2025,8/10/2024,172,days,800,mg/L,3,mg/cm2,25,mL,1,mg,20,mg,,,
6/1/2026,2023934,PBIO,NRS23_SD_10018,8/8/2024,2,SD,NRS_SD-10453,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,279282,2410734,1/27/2025,8/10/2024,172,days,284,mg/L,1.065,mg/cm2,25,mL,1,mg,7.1,mg,,,
6/1/2026,2023935,PBIO,NRS23_IL_10011,8/8/2024,2,IL,NRS_IL-10131,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,282122,2410729,1/27/2025,8/10/2024,172,days,160,mg/L,0.6,mg/cm2,25,mL,1,mg,4,mg,,,
6/1/2026,2023936,PBIO,NRS23_AL_10051,8/9/2024,1,AL,NRS_AL-10143,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,278362,2410731,1/27/2025,8/10/2024,171,days,432,mg/L,1.62,mg/cm2,25,mL,1,mg,10.8,mg,,,
6/1/2026,2023937,PBIO,NRS23_MT_10126,8/8/2024,1,MT,NRS_MT-10619,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,279782,2410732,1/27/2025,8/10/2024,172,days,428,mg/L,1.605,mg/cm2,25,mL,1,mg,10.7,mg,,,
6/1/2026,2023938,PBIO,NRS23_MO_10040,8/9/2024,1,MO,NRS_MO-10199,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,279842,2410730,1/27/2025,8/10/2024,171,days,320,mg/L,1.2,mg/cm2,25,mL,1,mg,8,mg,,,
6/1/2026,2023939,PBIO,NRS23_ME_10011,8/11/2024,2,ME,NRS_ME-10322,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,263242,2410745,1/28/2025,8/13/2024,170,days,188,mg/L,0.705,mg/cm2,25,mL,1,mg,4.7,mg,,,
6/1/2026,2023940,PBIO,NRS23_AL_10035,8/11/2024,1,AL,NRS_AL-10131,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,273562,2410744,1/28/2025,8/13/2024,170,days,96,mg/L,0.36,mg/cm2,25,mL,1,mg,2.4,mg,,,
6/1/2026,2023941,PBIO,NRS23_AL_10013,8/11/2024,1,AL,NRS_AL-10107,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,283582,2410742,1/28/2025,8/13/2024,170,days,396,mg/L,1.485,mg/cm2,25,mL,1,mg,9.9,mg,,,
6/1/2026,2023942,PBIO,NRS23_MT_10162,8/11/2024,1,MT,NRS_MT-10637,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291782,2410748,1/28/2025,8/13/2024,170,days,168,mg/L,0.63,mg/cm2,25,mL,1,mg,4.2,mg,,,
6/1/2026,2023943,PBIO,NRS23_MO_10063,8/11/2024,1,MO,NRS_MO-10165,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,292082,2410740,1/27/2025,8/13/2024,169,days,168,mg/L,0.63,mg/cm2,25,mL,1,mg,4.2,mg,,,
6/1/2026,2023944,PBIO,NRS23_ME_10081,8/12/2024,1,ME,NRS_ME-10385,PESD-AL,PERIPHYTON,REGULAR,AFDM,250127.1,293582,2410739,1/27/2025,8/13/2024,168,days,636,mg/L,2.385,mg/cm2,25,mL,1,mg,15.9,mg,,,
6/1/2026,2023945,PBIO,NRS23_WI_10029,8/12/2024,1,WI,NRS_WI-10209,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,281982,2410741,1/28/2025,8/13/2024,169,days,280,mg/L,1.05,mg/cm2,25,mL,1,mg,7,mg,,,
6/1/2026,2023946,PBIO,NRS23_KS_10026,8/12/2024,1,KS,NRS_KS-10326,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,279462,2410751,1/28/2025,8/14/2024,169,days,176,mg/L,0.66,mg/cm2,25,mL,1,mg,4.4,mg,,,
6/1/2026,2023947,PBIO,NRS23_OK_10012,8/12/2024,1,OK,NRS_OK-10171,ODEQ,PERIPHYTON,REGULAR,AFDM,8/22/2024,266822,,8/22/2024,,10,days,790,mg/L,2.962,mg/cm2,10,mL,,,,,,,
6/1/2026,2023948,PBIO,NRS23_MT_10109,8/12/2024,1,MT,NRS_MT-10602,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291742,2410746,1/28/2025,8/13/2024,169,days,100,mg/L,0.375,mg/cm2,25,mL,1,mg,2.5,mg,,,
6/1/2026,2023949,PBIO,NRS23_AL_10003,8/12/2024,1,AL,NRS_AL-10101,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,280242,2410759,1/28/2025,8/14/2024,169,days,596,mg/L,2.235,mg/cm2,25,mL,1,mg,14.9,mg,,,
6/1/2026,2023950,PBIO,NRS23_MT_10066,8/12/2024,1,MT,NRS_MT-10595,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291802,2410747,1/28/2025,8/13/2024,169,days,156,mg/L,0.585,mg/cm2,25,mL,1,mg,3.9,mg,,,
6/1/2026,2023951,PBIO,NRS23_AL_10031,8/12/2024,1,AL,NRS_AL-10127,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291402,2410743,1/28/2025,8/13/2024,169,days,136,mg/L,0.51,mg/cm2,25,mL,1,mg,3.4,mg,,,
6/1/2026,2023952,PBIO,NRS23_OR_10131,8/12/2024,1,OR,NRS_OR-10743,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,277582,2410755,1/28/2025,8/14/2024,169,days,84,mg/L,0.315,mg/cm2,25,mL,1,mg,2.1,mg,,,
6/1/2026,2023953,PBIO,NRS23_ME_10046,8/13/2024,1,ME,NRS_ME-10327,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,280782,2410758,1/28/2025,8/14/2024,168,days,488,mg/L,1.83,mg/cm2,25,mL,1,mg,12.2,mg,,,
6/1/2026,2023954,PBIO,NRS23_ID_10156,8/12/2024,1,ID,NRS_ID-10539,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,280902,2410754,1/28/2025,8/14/2024,169,days,156,mg/L,0.585,mg/cm2,25,mL,1,mg,3.9,mg,,,
6/1/2026,2023955,PBIO,NRS23_NV_10019,8/12/2024,1,NV,NRS_NV-10582,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291142,2410757,1/28/2025,8/14/2024,169,days,32,mg/L,0.12,mg/cm2,25,mL,1,mg,0.8,mg,L,L,
6/1/2026,2023956,PBIO,NRS23_WI_10316,8/13/2024,1,WI,NRS_WI-10371,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,281222,2410749,1/28/2025,8/14/2024,168,days,372,mg/L,1.395,mg/cm2,25,mL,1,mg,9.3,mg,,,
6/1/2026,2023958,PBIO,NRS23_WY_10015,8/12/2024,2,WY,NRS_WY-10477,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,284342,2410753,1/28/2025,8/14/2024,169,days,288,mg/L,1.08,mg/cm2,25,mL,1,mg,7.2,mg,,,
6/1/2026,2023959,PBIO,NRS23_NE_10226,8/13/2024,1,NE,NRS_NE-10383,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291042,2410756,1/28/2025,8/14/2024,168,days,509,mg/L,1.909,mg/cm2,11,mL,1,mg,5.6,mg,,,
6/1/2026,2023960,PBIO,NRS23_IN_10003,8/13/2024,1,IN,NRS_IN-10084,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,278262,2410752,1/28/2025,8/14/2024,168,days,300,mg/L,1.125,mg/cm2,25,mL,1,mg,7.5,mg,,,
6/1/2026,2023961,PBIO,NRS23_AL_10012,8/13/2024,1,AL,NRS_AL-10106,PESD-AL,PERIPHYTON,REGULAR,AFDM,250203.1,283382,2410779,2/3/2025,8/16/2024,174,days,248,mg/L,0.93,mg/cm2,25,mL,1,mg,6.2,mg,,S,
6/1/2026,2023962,PBIO,NRS23_AL_10072,8/13/2024,1,AL,NRS_AL-10150,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,291462,2410750,1/28/2025,8/14/2024,168,days,148,mg/L,0.555,mg/cm2,25,mL,1,mg,3.7,mg,,,
6/1/2026,2023963,PBIO,NRS23_OK_10094,8/13/2024,1,OK,NRS_OK-10209,ODEQ,PERIPHYTON,REGULAR,AFDM,8/22/2024,266002,,8/22/2024,,9,days,300,mg/L,1.125,mg/cm2,20,mL,,,,,,,
6/1/2026,2023964,PBIO,NRS23_GA_10014,8/13/2024,1,GA,NRS_GA-10176,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,293782,2410768,1/28/2025,8/15/2024,168,days,540,mg/L,2.025,mg/cm2,25,mL,1,mg,13.5,mg,,,
6/1/2026,2023965,PBIO,NRS23_CA_10219,8/13/2024,1,CA,NRS_CA-11404,PESD-AL,PERIPHYTON,REGULAR,AFDM,250128.1,279022,2410770,1/28/2025,8/15/2024,168,days,272,mg/L,1.02,mg/cm2,25,mL,1,mg,6.8,mg,,,
